# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039730e-01
#           Time	areaAverage(p)	areaAverage(U)
       0.0464325	1.013178653e+05	(-1.507643200e-19 -8.517758190e-22 2.725682621e-20)
        0.046435	1.013178689e+05	(-4.471823050e-19 1.524678716e-19 1.022130983e-19)
       0.0464375	1.013178726e+05	(-3.381550001e-19 -8.304814235e-20 -3.747813603e-19)
         0.04644	1.013178762e+05	(-8.006692698e-20 -1.533196474e-19 -5.110654914e-20)
       0.0464425	1.013178799e+05	(-1.916495593e-19 -1.115826323e-19 -5.042512848e-19)
        0.046445	1.013178836e+05	(-6.677922421e-19 -2.387101733e-19 -2.112404031e-19)
       0.0464475	1.013178873e+05	(-5.528025065e-19 -2.227393767e-19 -2.861966752e-19)
         0.04645	1.013178910e+05	(-4.131112722e-19 -3.477374781e-19 -4.769944586e-19)
       0.0464525	1.013178948e+05	(6.047608315e-20 -2.470149875e-20 -2.725682621e-19)
        0.046455	1.013178986e+05	(1.890942318e-19 6.814206552e-21 6.814206552e-21)
       0.0464575	1.013179024e+05	(-6.473496224e-19 -2.719294302e-19 -1.022130983e-19)
         0.04646	1.013179062e+05	(-2.521256424e-19 -2.970568169e-19 -2.487185391e-19)
       0.0464625	1.013179101e+05	(-7.384896350e-19 1.626891814e-19 1.328770278e-19)
        0.046465	1.013179140e+05	(-2.538291941e-19 2.514868105e-19 -3.679671538e-19)
       0.0464675	1.013179179e+05	(-1.771693703e-19 2.372195656e-19 9.199178845e-20)
         0.04647	1.013179218e+05	(-6.345729851e-19 3.718001450e-19 -3.134535014e-19)
       0.0464725	1.013179258e+05	(-3.994828591e-19 4.812533377e-20 -1.362841310e-20)
        0.046475	1.013179298e+05	(2.154992822e-19 3.360255606e-19 -2.691611588e-19)
       0.0464775	1.013179338e+05	(-4.821051135e-19 1.009354345e-19 1.362841310e-20)
         0.04648	1.013179378e+05	(-1.056202016e-19 1.107308565e-19 -6.166856929e-19)
       0.0464825	1.013179419e+05	(-3.407103276e-20 2.257205920e-20 1.942048867e-19)
        0.046485	1.013179459e+05	(-9.539889172e-19 -2.310441909e-19 -8.177047862e-20)
       0.0464875	1.013179500e+05	(1.482089925e-19 1.273404849e-19 -4.565518390e-19)
         0.04649	1.013179542e+05	(5.919841942e-19 1.479960485e-19 2.044261966e-19)
       0.0464925	1.013179583e+05	(5.042512848e-19 -1.322381959e-19 7.393414109e-19)
        0.046495	1.013179625e+05	(6.371283126e-19 1.624762375e-19 7.495627207e-20)
       0.0464975	1.013179667e+05	(-1.942048867e-19 -5.351281583e-19 -1.976119900e-19)
          0.0465	1.013179709e+05	(-8.211118895e-19 -6.388318642e-21 1.533196474e-19)
       0.0465025	1.013179751e+05	(-3.662636022e-19 1.430983376e-19 3.407103276e-20)
        0.046505	1.013179794e+05	(-3.832991185e-20 8.326108630e-20 -2.555327457e-19)
       0.0465075	1.013179837e+05	(1.303217003e-19 4.045935140e-20 -1.601338540e-19)
         0.04651	1.013179880e+05	(-1.652445089e-19 -1.181838949e-19 -8.756255419e-19)
       0.0465125	1.013179924e+05	(5.263974561e-19 3.343220089e-20 2.044261966e-19)
        0.046515	1.013179967e+05	(-4.292950128e-19 2.008061493e-19 4.599589422e-19)
       0.0465175	1.013180011e+05	(-7.495627207e-20 2.150733943e-20 -1.362841310e-20)
         0.04652	1.013180055e+05	(-2.759753653e-19 -2.144345624e-19 -2.793824686e-19)
       0.0465225	1.013180100e+05	(2.981215366e-20 2.414784447e-19 2.998250883e-19)
        0.046525	1.013180144e+05	(-6.541638290e-19 2.759753653e-19 2.657540555e-19)
       0.0465275	1.013180189e+05	(-4.948817508e-19 -5.172408661e-19 3.407103276e-21)
         0.04653	1.013180234e+05	(-2.010190933e-19 -1.590691342e-19 1.158415114e-19)
       0.0465325	1.013180279e+05	(-5.127690430e-19 -2.129439547e-22 6.473496224e-20)
        0.046535	1.013180325e+05	(4.403680984e-19 -5.939006898e-19 1.873906802e-19)
       0.0465375	1.013180371e+05	(3.347478969e-19 3.620047231e-21 -5.042512848e-19)
         0.04654	1.013180416e+05	(4.037417382e-19 5.089360518e-20 2.930108817e-19)
       0.0465425	1.013180463e+05	(-2.836413477e-19 4.237584699e-19 9.199178845e-20)
        0.046545	1.013180509e+05	(-1.107308565e-19 -1.411818420e-19 2.453114359e-19)
       0.0465475	1.013180556e+05	(-1.072385756e-18 -5.536542823e-20 -1.703551638e-19)
         0.04655	1.013180603e+05	(1.260628212e-19 -2.661799434e-20 -3.407103276e-20)
       0.0465525	1.013180650e+05	(1.167784648e-18 -1.088143609e-19 4.838086652e-19)
        0.046555	1.013180697e+05	(-1.362841310e-19 -5.242680166e-19 1.362841310e-19)
       0.0465575	1.013180745e+05	(7.930032875e-19 -2.740588698e-19 1.601338540e-19)
         0.04656	1.013180792e+05	(4.999924057e-19 -2.612822325e-19 -3.236748112e-19)
       0.0465625	1.013180840e+05	(-8.134459071e-19 -3.336831771e-19 1.669480605e-19)
        0.046565	1.013180888e+05	(1.882424560e-19 -2.604304566e-19 2.010190933e-19)
       0.0465675	1.013180937e+05	(1.907977834e-19 1.137120718e-19 -8.858468517e-20)
         0.04657	1.013180986e+05	(7.146399121e-19 1.294699245e-19 2.350901260e-19)
       0.0465725	1.013181034e+05	(-7.325272043e-20 4.456916973e-19 -2.112404031e-19)
        0.046575	1.013181083e+05	(7.538215998e-19 2.329606865e-19 1.737622671e-19)
       0.0465775	1.013181133e+05	(8.926610583e-19 2.191193294e-19 -3.781884636e-19)
         0.04658	1.013181182e+05	(-2.137957306e-19 4.684767004e-21 -1.226557179e-19)
       0.0465825	1.013181232e+05	(6.430907433e-19 -4.005475789e-19 -5.792075569e-20)
        0.046585	1.013181282e+05	(1.709514069e-18 -2.725682621e-20 8.858468517e-20)
       0.0465875	1.013181332e+05	(1.771693703e-19 8.517758190e-21 4.122594964e-19)
         0.04659	1.013181382e+05	(1.448018892e-20 -5.253327363e-19 3.407103276e-19)
       0.0465925	1.013181433e+05	(-1.149897356e-18 -4.516541280e-19 -6.473496224e-20)
        0.046595	1.013181484e+05	(6.345729851e-19 -4.586812785e-19 -2.044261966e-20)
       0.0465975	1.013181534e+05	(-4.284432369e-19 -9.028823681e-20 1.533196474e-19)
          0.0466	1.013181586e+05	(5.647273680e-19 1.720587154e-19 -3.032321916e-19)
       0.0466025	1.013181637e+05	(-5.059548365e-19 -1.267016531e-19 -1.430983376e-19)
        0.046605	1.013181689e+05	(-3.858544460e-19 8.283519839e-20 2.487185391e-19)
       0.0466075	1.013181740e+05	(4.514411841e-19 -3.409232715e-19 1.737622671e-19)
         0.04661	1.013181792e+05	(-2.870484510e-19 -7.069739297e-20 -1.669480605e-19)
       0.0466125	1.013181844e+05	(-1.677998363e-19 3.645600505e-19 -6.814206552e-20)
        0.046615	1.013181897e+05	(-6.805688794e-19 -1.737622671e-19 -3.338961210e-19)
       0.0466175	1.013181949e+05	(2.623469522e-19 8.262225444e-20 -5.008441816e-19)
         0.04662	1.013182002e+05	(1.601338540e-19 3.551905165e-19 2.316830228e-19)
       0.0466225	1.013182055e+05	(8.091870280e-20 -2.962050410e-19 -1.703551638e-19)
        0.046625	1.013182108e+05	(-1.005095466e-19 6.047608315e-20 -4.258879095e-19)
       0.0466275	1.013182161e+05	(-7.793748744e-19 -5.962430733e-20 -2.248688162e-19)
         0.04663	1.013182215e+05	(2.955662092e-19 -4.114077206e-19 -8.177047862e-20)
       0.0466325	1.013182269e+05	(-2.018708691e-19 -2.640505039e-19 1.533196474e-19)
        0.046635	1.013182323e+05	(4.863639926e-19 -5.110654914e-21 1.328770278e-19)
       0.0466375	1.013182377e+05	(5.860217634e-19 2.749106456e-19 -7.836337534e-20)
         0.04664	1.013182431e+05	(7.751159953e-20 -1.260628212e-19 2.112404031e-19)
       0.0466425	1.013182485e+05	(2.717164863e-19 2.608563446e-19 -3.032321916e-19)
        0.046645	1.013182540e+05	(2.683093830e-19 2.972697608e-19 -8.517758190e-20)
       0.0466475	1.013182595e+05	(-2.759753653e-19 8.368697421e-20 -3.713742571e-19)
         0.04665	1.013182650e+05	(-6.541638290e-19 -1.277663728e-19 -3.781884636e-19)
       0.0466525	1.013182705e+05	(-1.115826323e-18 5.430070846e-20 2.248688162e-19)
        0.046655	1.013182760e+05	(-1.649037986e-18 1.616244616e-19 -4.974370783e-19)
       0.0466575	1.013182816e+05	(3.151570530e-20 2.097497954e-19 2.350901260e-19)
         0.04666	1.013182872e+05	(-2.853448994e-19 -1.550231991e-19 -1.533196474e-19)
       0.0466625	1.013182928e+05	(3.407103276e-19 2.951403213e-19 -4.258879095e-19)
        0.046665	1.013182984e+05	(-4.327021160e-19 2.859837312e-19 -6.132785897e-20)
       0.0466675	1.013183040e+05	(-2.649022797e-19 -2.033614768e-19 -1.430983376e-19)
         0.04667	1.013183096e+05	(6.788653277e-19 -2.397748930e-19 -6.132785897e-19)
       0.0466725	1.013183153e+05	(7.052703781e-19 -1.001049531e-18 5.008441816e-19)
        0.046675	1.013183210e+05	(-2.419043326e-19 9.433417195e-20 6.746064486e-19)
       0.0466775	1.013183267e+05	(-3.415621034e-19 4.791238982e-19 -1.362841310e-19)
         0.04668	1.013183324e+05	(1.362841310e-20 -4.273785172e-19 3.202677079e-19)
       0.0466825	1.013183381e+05	(4.088523931e-20 -4.339797798e-19 -2.589398490e-19)
        0.046685	1.013183439e+05	(-7.137881363e-19 -4.367480512e-19 -3.747813603e-19)
       0.0466875	1.013183496e+05	(-6.558673806e-20 -1.109438004e-19 2.044261966e-19)
         0.04669	1.013183554e+05	(-3.901133251e-19 4.003346349e-20 -4.224808062e-19)
       0.0466925	1.013183612e+05	(-7.316754285e-19 2.063426921e-19 2.044261966e-20)
        0.046695	1.013183670e+05	(3.492280858e-20 -9.412122800e-20 -3.100463981e-19)
       0.0466975	1.013183728e+05	(-5.783557811e-19 2.333865744e-19 -2.623469522e-19)
          0.0467	1.013183787e+05	(-6.030572798e-19 3.268689705e-19 6.916419650e-19)
       0.0467025	1.013183846e+05	(4.855122168e-19 -2.866225631e-19 -9.880599500e-20)
        0.046705	1.013183904e+05	(-2.896037784e-19 -1.852612406e-20 -8.994752648e-19)
       0.0467075	1.013183963e+05	(3.517834132e-19 -3.119628937e-19 2.793824686e-19)
         0.04671	1.013184022e+05	(-1.379876827e-19 5.140467067e-19 -1.328770278e-19)
       0.0467125	1.013184082e+05	(5.451365241e-20 -6.929196287e-19 -5.792075569e-20)
        0.046715	1.013184141e+05	(8.637006804e-19 1.942048867e-19 -2.384972293e-20)
       0.0467175	1.013184201e+05	(-2.061297482e-19 -2.108145152e-19 2.861966752e-19)
         0.04672	1.013184261e+05	(4.786980103e-19 -5.510989549e-19 1.839835769e-19)
       0.0467225	1.013184321e+05	(-9.786904160e-19 -9.454711591e-20 1.158415114e-19)
        0.046725	1.013184381e+05	(-4.352574435e-19 2.276370876e-19 -1.669480605e-19)
       0.0467275	1.013184441e+05	(4.497376324e-19 -6.558673806e-20 -4.292950128e-19)
         0.04673	1.013184501e+05	(-1.005095466e-19 1.588561902e-19 -7.495627207e-20)
       0.0467325	1.013184562e+05	(-1.158415114e-19 5.770781174e-20 1.022130983e-20)
        0.046735	1.013184623e+05	(5.545060581e-19 -7.793748744e-19 2.214617129e-19)
       0.0467375	1.013184684e+05	(2.972697608e-19 -6.814206552e-20 -2.896037784e-19)
         0.04674	1.013184745e+05	(-1.491459459e-18 1.933531109e-19 2.521256424e-19)
       0.0467425	1.013184806e+05	(3.960757558e-19 2.223134888e-19 7.495627207e-20)
        0.046745	1.013184867e+05	(6.601262597e-19 3.982051954e-20 -2.180546097e-19)
       0.0467475	1.013184929e+05	(-8.943646099e-19 -1.452277771e-19 5.758004536e-19)
         0.04675	1.013184990e+05	(-2.214617129e-19 8.219636653e-19 -6.234998995e-19)
       0.0467525	1.013185052e+05	(-2.035744207e-19 2.902426103e-19 1.192486147e-19)
        0.046755	1.013185114e+05	(2.461632117e-19 -2.195452173e-19 7.836337534e-20)
       0.0467575	1.013185176e+05	(2.683093830e-19 3.532740209e-19 -3.032321916e-19)
         0.04676	1.013185239e+05	(2.640505039e-20 -4.082135612e-19 -4.429234259e-20)
       0.0467625	1.013185301e+05	(3.006768641e-19 1.230816058e-19 -3.577458440e-19)
        0.046765	1.013185364e+05	(-5.349152143e-19 -2.436078842e-19 -1.362841310e-19)
       0.0467675	1.013185427e+05	(-7.495627207e-20 4.529317917e-19 -2.555327457e-19)
         0.04677	1.013185489e+05	(4.386645468e-19 8.389991817e-20 -5.860217634e-19)
       0.0467725	1.013185552e+05	(-7.376378592e-19 -1.801505857e-19 -8.517758190e-20)
        0.046775	1.013185616e+05	(-7.853373051e-19 -9.582477963e-20 1.533196474e-19)
       0.0467775	1.013185679e+05	(-7.895961842e-19 3.713742571e-19 -2.896037784e-19)
         0.04678	1.013185743e+05	(4.344056677e-20 -4.899840399e-19 6.814206552e-21)
       0.0467825	1.013185806e+05	(5.613202647e-19 -2.651152237e-19 -9.199178845e-20)
        0.046785	1.013185870e+05	(-8.517758190e-20 -3.583846758e-19 4.429234259e-19)
       0.0467875	1.013185934e+05	(2.350901260e-19 6.516085015e-20 -1.226557179e-19)
         0.04679	1.013185998e+05	(8.517758190e-20 -1.473572167e-19 -2.691611588e-19)
       0.0467925	1.013186062e+05	(-1.882424560e-19 5.996501766e-19 -1.362841310e-20)
        0.046795	1.013186127e+05	(7.291201010e-19 -3.113240618e-19 2.419043326e-19)
       0.0467975	1.013186191e+05	(-8.330367509e-19 9.433417195e-20 1.362841310e-19)
          0.0468	1.013186256e+05	(-3.381550001e-19 -3.111111179e-19 -1.942048867e-19)
       0.0468025	1.013186321e+05	(-7.734124436e-19 -7.367860834e-20 -3.611529472e-19)
        0.046805	1.013186386e+05	(1.047684257e-19 -1.015742664e-19 -2.316830228e-19)
       0.0468075	1.013186451e+05	(6.507567257e-19 6.345729851e-20 -4.292950128e-19)
         0.04681	1.013186516e+05	(-5.451365241e-19 2.344512942e-19 3.815955669e-19)
       0.0468125	1.013186581e+05	(-3.415621034e-19 -4.897710959e-21 5.110654914e-20)
        0.046815	1.013186647e+05	(-7.648946854e-19 2.048520845e-19 -2.078332998e-19)
       0.0468175	1.013186713e+05	(-4.838086652e-19 -6.215834039e-19 -3.066392948e-19)
         0.04682	1.013186779e+05	(2.197581613e-19 -1.384135706e-20 -5.519507307e-19)
       0.0468225	1.013186845e+05	(3.943722042e-19 -3.722260329e-19 2.044261966e-19)
        0.046825	1.013186911e+05	(-1.051943136e-18 -4.301467886e-20 5.894288667e-19)
       0.0468275	1.013186977e+05	(-5.340634385e-19 1.688645561e-19 -4.088523931e-19)
         0.04683	1.013187043e+05	(9.003270406e-19 -3.590235077e-19 -1.362841310e-20)
       0.0468325	1.013187110e+05	(-4.906228717e-19 1.356452992e-19 -5.178796979e-19)
        0.046835	1.013187177e+05	(-1.155008011e-18 -2.091109636e-19 -1.567267507e-19)
       0.0468375	1.013187243e+05	(5.195832496e-19 -1.718457715e-19 2.180546097e-19)
         0.04684	1.013187310e+05	(1.422465618e-19 5.557837219e-20 -5.826146602e-19)
       0.0468425	1.013187377e+05	(-2.819377961e-19 -7.889573523e-19 -2.725682621e-20)
        0.046845	1.013187445e+05	(1.362841310e-19 3.534869649e-19 -7.836337534e-19)
       0.0468475	1.013187512e+05	(-6.814206552e-21 -8.341014707e-19 2.350901260e-19)
         0.04685	1.013187580e+05	(6.814206552e-20 -4.433493138e-19 3.441174309e-19)
       0.0468525	1.013187647e+05	(-3.526351891e-19 -2.708647104e-19 3.986310833e-19)
        0.046855	1.013187715e+05	(-5.110654914e-21 -5.517377867e-19 -3.918168767e-19)
       0.0468575	1.013187783e+05	(3.287854661e-19 2.029355889e-19 4.054452898e-19)
         0.04686	1.013187851e+05	(-4.684767004e-20 -1.539584793e-19 1.942048867e-19)
       0.0468625	1.013187919e+05	(4.369609951e-19 1.533196474e-20 -2.759753653e-19)
        0.046865	1.013187988e+05	(3.023804157e-19 2.346642381e-19 5.587649372e-19)
       0.0468675	1.013188056e+05	(1.189930819e-18 -1.034481732e-18 1.567267507e-19)
         0.04687	1.013188125e+05	(-9.539889172e-19 -9.603772359e-20 -7.154916879e-20)
       0.0468725	1.013188193e+05	(6.337212093e-19 -1.918625032e-19 6.269070028e-19)
        0.046875	1.013188262e+05	(4.344056677e-20 -1.531067035e-19 -4.258879095e-19)
       0.0468775	1.013188331e+05	(-3.807437911e-19 -1.045554818e-19 -7.836337534e-20)
         0.04688	1.013188401e+05	(9.326945218e-19 1.392653464e-19 -2.861966752e-19)
       0.0468825	1.013188470e+05	(-3.585976198e-19 -2.783177488e-19 -1.669480605e-19)
        0.046885	1.013188539e+05	(-8.347403026e-19 -5.212868012e-19 1.533196474e-19)
       0.0468875	1.013188609e+05	(6.098714864e-19 2.597916248e-20 -7.154916879e-19)
         0.04689	1.013188678e+05	(-7.708571162e-19 3.407103276e-20 4.531447357e-19)
       0.0468925	1.013188748e+05	(-5.962430733e-21 -5.796334448e-19 -5.587649372e-19)
        0.046895	1.013188818e+05	(1.100494358e-18 -5.155373144e-19 -5.996501766e-19)
       0.0468975	1.013188888e+05	(1.081755290e-19 -2.772530291e-19 -6.439425191e-19)
          0.0469	1.013188959e+05	(-4.105559447e-19 1.462924969e-19 2.044261966e-19)
       0.0469025	1.013189029e+05	(-3.424138792e-19 -1.582173584e-19 -5.178796979e-19)
        0.046905	1.013189099e+05	(1.371359069e-18 -3.539128528e-19 3.952239800e-19)
       0.0469075	1.013189170e+05	(5.238421287e-19 3.662636022e-19 -4.088523931e-20)
         0.04691	1.013189241e+05	(6.056126073e-19 -2.866225631e-19 -3.679671538e-19)
       0.0469125	1.013189312e+05	(1.496570114e-18 2.825766279e-19 7.938550633e-19)
        0.046915	1.013189383e+05	(3.875579976e-19 -5.332116627e-19 9.880599500e-20)
       0.0469175	1.013189454e+05	(2.470149875e-20 -4.678378686e-19 -2.555327457e-19)
         0.04692	1.013189525e+05	(-6.430907433e-19 -3.777625757e-19 1.022130983e-19)
       0.0469225	1.013189596e+05	(-1.157563338e-18 2.106015712e-19 -2.453114359e-19)
        0.046925	1.013189668e+05	(5.996501766e-19 -1.624762375e-19 5.110654914e-20)
       0.0469275	1.013189739e+05	(2.044261966e-20 1.609856298e-19 -1.465054409e-19)
         0.04693	1.013189811e+05	(2.487185391e-19 -6.786523838e-19 -3.781884636e-19)
       0.0469325	1.013189883e+05	(4.786980103e-19 9.701726578e-19 -5.417294209e-19)
        0.046935	1.013189955e+05	(-6.158339171e-19 -4.657084290e-19 -2.759753653e-19)
       0.0469375	1.013190027e+05	(1.119233426e-18 -1.264887091e-19 7.734124436e-19)
         0.04694	1.013190100e+05	(4.710320279e-19 2.704388225e-20 3.475245341e-19)
       0.0469425	1.013190172e+05	(-7.112328088e-19 -7.220929505e-19 3.918168767e-19)
        0.046945	1.013190244e+05	(-1.107308565e-20 -9.731538732e-20 7.768195469e-19)
       0.0469475	1.013190317e+05	(4.914746475e-19 -2.708647104e-19 1.839835769e-19)
         0.04695	1.013190390e+05	(1.646482658e-18 -9.326945218e-20 3.338961210e-19)
       0.0469525	1.013190463e+05	(6.814206552e-20 6.405354159e-19 6.711993453e-19)
        0.046955	1.013190536e+05	(4.769944586e-19 -5.726062943e-19 -4.156665997e-19)
       0.0469575	1.013190609e+05	(-4.786980103e-19 -6.005019524e-20 -6.303141060e-19)
         0.04696	1.013190682e+05	(9.982812598e-19 2.137957306e-19 8.040763731e-19)
       0.0469625	1.013190756e+05	(5.621720405e-19 2.137957306e-19 -1.362841310e-19)
        0.046965	1.013190829e+05	(-4.258879095e-21 2.414784447e-19 6.882348617e-19)
       0.0469675	1.013190903e+05	(-5.153243705e-19 -7.025021067e-19 1.465054409e-19)
         0.04697	1.013190977e+05	(7.597840305e-19 9.688949941e-20 -2.010190933e-19)
       0.0469725	1.013191051e+05	(-2.972697608e-19 1.514031518e-19 -5.315081110e-19)
        0.046975	1.013191125e+05	(1.043425378e-18 -8.081223082e-19 1.907977834e-19)
       0.0469775	1.013191199e+05	(2.649022797e-19 -1.993155416e-19 1.737622671e-19)
         0.04698	1.013191273e+05	(-4.999924057e-19 -6.258422830e-19 -7.529698240e-19)
       0.0469825	1.013191347e+05	(-8.918092825e-19 -3.860673899e-19 -5.281010078e-19)
        0.046985	1.013191422e+05	(2.631987281e-19 2.289147513e-19 -3.407103276e-19)
       0.0469875	1.013191497e+05	(1.326214950e-18 -3.236748112e-20 1.839835769e-19)
         0.04699	1.013191571e+05	(-2.436078842e-19 -2.150733943e-19 -5.792075569e-20)
       0.0469925	1.013191646e+05	(1.669480605e-18 2.847060675e-19 2.384972293e-20)
        0.046995	1.013191721e+05	(-1.533196474e-20 -5.545060581e-19 5.110654914e-20)
       0.0469975	1.013191796e+05	(2.708647104e-19 8.560346981e-20 5.928359700e-19)
           0.047	1.013191872e+05	(-2.347494157e-18 -1.350064673e-19 1.703551638e-19)
       0.0470025	1.013191947e+05	(-1.235074938e-19 -9.207696603e-19 2.725682621e-20)
        0.047005	1.013192023e+05	(-3.807437911e-19 5.202220814e-19 4.906228717e-19)
       0.0470075	1.013192098e+05	(-6.558673806e-20 -1.531067035e-19 -2.044261966e-20)
         0.04701	1.013192174e+05	(6.413871917e-19 4.393033786e-19 4.906228717e-19)
       0.0470125	1.013192250e+05	(3.637082747e-19 1.790858659e-19 -2.010190933e-19)
        0.047015	1.013192326e+05	(1.210373439e-18 7.455167856e-19 2.078332998e-19)
       0.0470175	1.013192402e+05	(-6.294623302e-19 -5.709027427e-19 2.725682621e-19)
         0.04702	1.013192478e+05	(-4.804015619e-19 -1.573655826e-19 1.430983376e-19)
       0.0470225	1.013192555e+05	(1.743585101e-18 -2.561715776e-19 -3.543387407e-19)
        0.047025	1.013192631e+05	(-1.442056462e-18 7.932162314e-19 1.465054409e-19)
       0.0470275	1.013192708e+05	(-1.231667834e-18 -3.243136431e-19 -1.025538086e-18)
         0.04703	1.013192785e+05	(-5.885770909e-19 1.160544553e-19 7.154916879e-20)
       0.0470325	1.013192861e+05	(3.108981739e-19 4.433493138e-19 -5.758004536e-19)
        0.047035	1.013192938e+05	(4.505894082e-19 -2.497832589e-19 -1.635409572e-19)
       0.0470375	1.013193016e+05	(2.436078842e-19 -8.198342258e-19 -2.657540555e-19)
         0.04704	1.013193093e+05	(4.318503402e-19 3.854285581e-20 -3.781884636e-19)
       0.0470425	1.013193170e+05	(-2.819377961e-19 -4.248231897e-19 6.098714864e-19)
        0.047045	1.013193248e+05	(-8.628489046e-19 1.786599780e-19 1.192486147e-19)
       0.0470475	1.013193325e+05	(9.275838669e-19 -1.903718955e-19 3.066392948e-20)
         0.04705	1.013193403e+05	(-2.008487381e-18 -8.051410929e-19 -1.328770278e-19)
       0.0470525	1.013193481e+05	(3.509316374e-19 2.280629755e-19 8.722184386e-19)
        0.047055	1.013193559e+05	(-5.195832496e-20 2.448855480e-20 3.407103276e-20)
       0.0470575	1.013193637e+05	(-9.199178845e-20 5.966689612e-19 -6.814206552e-20)
         0.04706	1.013193715e+05	(5.928359700e-19 -3.119628937e-19 -3.475245341e-19)
       0.0470625	1.013193794e+05	(-1.839835769e-19 -2.849190114e-19 -3.850026702e-19)
        0.047065	1.013193872e+05	(4.574036148e-19 5.549319461e-19 2.657540555e-19)
       0.0470675	1.013193951e+05	(-5.766522294e-19 -3.732907527e-19 -4.769944586e-20)
         0.04707	1.013194030e+05	(-2.000821399e-18 -3.177123805e-19 -4.565518390e-19)
       0.0470725	1.013194109e+05	(2.836413477e-19 5.021218453e-19 -1.839835769e-19)
        0.047075	1.013194188e+05	(-1.730808464e-18 -6.814206552e-19 2.827895719e-19)
       0.0470775	1.013194267e+05	(-4.710320279e-19 1.876036241e-19 5.076583881e-19)
         0.04708	1.013194346e+05	(9.199178845e-20 1.488478244e-19 4.122594964e-19)
       0.0470825	1.013194426e+05	(-7.487109449e-19 -3.047227992e-19 -3.066392948e-19)
        0.047085	1.013194505e+05	(7.316754285e-19 -8.602935772e-20 -3.645600505e-19)
       0.0470875	1.013194585e+05	(6.592744839e-19 -1.047258369e-18 1.976119900e-19)
         0.04709	1.013194665e+05	(-7.742642194e-19 -1.535325914e-19 2.419043326e-19)
       0.0470925	1.013194745e+05	(6.115750380e-19 2.348771821e-19 -2.725682621e-20)
        0.047095	1.013194825e+05	(-1.511902079e-18 -5.406647011e-19 4.838086652e-19)
       0.0470975	1.013194905e+05	(1.567267507e-18 -2.883261147e-19 2.350901260e-19)
          0.0471	1.013194985e+05	(-5.366187659e-20 1.805764736e-19 3.952239800e-19)
       0.0471025	1.013195066e+05	(-5.621720405e-19 1.357517711e-18 1.533196474e-19)
        0.047105	1.013195147e+05	(1.775952583e-18 2.497832589e-19 9.539889172e-20)
       0.0471075	1.013195227e+05	(1.848353527e-19 9.625066754e-20 4.292950128e-19)
         0.04711	1.013195308e+05	(-9.539889172e-19 4.514411841e-20 -3.543387407e-19)
       0.0471125	1.013195389e+05	(-9.965777082e-20 3.884097734e-19 -7.700053403e-19)
        0.047115	1.013195470e+05	(8.202601137e-19 -1.888812879e-19 1.465054409e-19)
       0.0471175	1.013195552e+05	(4.684767004e-20 -2.052779724e-19 1.703551638e-20)
         0.04712	1.013195633e+05	(-1.325363174e-18 -3.975663635e-19 -2.964179850e-19)
       0.0471225	1.013195715e+05	(7.606358063e-19 -1.213780542e-19 2.419043326e-19)
        0.047125	1.013195796e+05	(-1.015316776e-18 -3.177123805e-19 -4.088523931e-20)
       0.0471275	1.013195878e+05	(-1.191634371e-18 -3.445433188e-19 2.044261966e-19)
         0.04713	1.013195960e+05	(4.344056677e-19 -6.085938227e-19 3.679671538e-19)
       0.0471325	1.013196042e+05	(-1.487200580e-18 -1.153730347e-18 -3.850026702e-19)
        0.047135	1.013196125e+05	(9.011788165e-19 1.311734761e-19 -7.495627207e-20)
       0.0471375	1.013196207e+05	(-7.657464613e-19 -1.064719774e-19 3.100463981e-19)
         0.04714	1.013196290e+05	(-5.621720405e-19 5.598296570e-19 2.725682621e-20)
       0.0471425	1.013196372e+05	(9.522853656e-19 2.227393767e-19 1.260628212e-19)
        0.047145	1.013196455e+05	(-3.654118263e-19 -2.934367696e-19 -5.315081110e-19)
       0.0471475	1.013196538e+05	(1.262331764e-18 3.381550001e-19 -7.154916879e-20)
         0.04715	1.013196621e+05	(-4.948817508e-19 4.940299750e-20 1.022130983e-20)
       0.0471525	1.013196704e+05	(6.729028970e-20 5.097878277e-19 1.294699245e-19)
        0.047155	1.013196788e+05	(8.756255419e-19 6.718381772e-19 -8.483687157e-19)
       0.0471575	1.013196871e+05	(-6.643851388e-19 1.603467979e-19 8.858468517e-20)
         0.04716	1.013196955e+05	(1.805764736e-19 -1.652445089e-19 -2.282759195e-19)
       0.0471625	1.013197039e+05	(-1.213780542e-18 -1.505513760e-19 -9.539889172e-20)
        0.047165	1.013197123e+05	(-5.562096098e-19 -4.314244523e-19 -4.054452898e-19)
       0.0471675	1.013197207e+05	(-1.703551638e-21 5.204350254e-19 -3.611529472e-19)
         0.04717	1.013197291e+05	(1.203559232e-18 -2.308312469e-19 -4.633660455e-19)
       0.0471725	1.013197375e+05	(-1.788729220e-18 -1.080903514e-18 6.132785897e-20)
        0.047175	1.013197460e+05	(-1.143083149e-18 -4.780591784e-19 -1.567267507e-19)
       0.0471775	1.013197544e+05	(6.141303655e-19 4.642178213e-19 3.713742571e-19)
         0.04718	1.013197629e+05	(-8.424062850e-19 4.184348711e-19 5.962430733e-19)
       0.0471825	1.013197714e+05	(-9.761350885e-19 1.010206121e-18 -2.793824686e-19)
        0.047185	1.013197799e+05	(-6.371283126e-19 6.354247609e-19 3.202677079e-19)
