Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.08257 0.736645756 0.378800585 0.254834861 0.191983188 0.154000115 0.0774135715 
0.0825725 0.736890797 0.378924415 0.254919259 0.192046991 0.154052351 0.0774396024 
0.082575 0.737133263 0.379047723 0.255003243 0.192110633 0.154104416 0.0774655148 
0.0825775 0.73737337 0.379171163 0.255086219 0.192174277 0.154155834 0.0774912734 
0.08258 0.737612053 0.379294645 0.255168047 0.192238103 0.154206265 0.0775167781 
0.0825825 0.737849994 0.379417526 0.25524924 0.192301878 0.154255939 0.0775421039 
0.082585 0.73808705 0.379539686 0.255330698 0.192365055 0.15430541 0.0775673976 
0.0825875 0.738323067 0.379661408 0.255412436 0.192427153 0.154355111 0.0775926298 
0.08259 0.738557947 0.379783108 0.255493982 0.192488097 0.154404755 0.0776176905 
0.0825925 0.738791659 0.379904034 0.255575556 0.192548409 0.154454136 0.0776427033 
0.082595 0.739024263 0.380023813 0.255657308 0.192608948 0.154503182 0.0776674007 
0.0825975 0.739256216 0.38014242 0.255738875 0.192669636 0.154551734 0.0776916182 
0.0826 0.739486977 0.380259955 0.255819459 0.19273 0.154599992 0.0777153836 
0.0826025 0.739715799 0.380376855 0.25589857 0.19279003 0.1546482 0.0777388438 
0.082605 0.739942913 0.380492711 0.255976353 0.192849499 0.154696168 0.0777621352 
0.0826075 0.740168567 0.380607052 0.256053423 0.192908395 0.154743736 0.0777853434 
0.08261 0.740392902 0.380720014 0.256130888 0.19296722 0.154791241 0.0778083797 
0.0826125 0.740615906 0.380832164 0.256208408 0.193025924 0.154837914 0.077831349 
0.082615 0.740837518 0.380944596 0.256285444 0.193083952 0.154883673 0.0778541802 
0.0826175 0.741057712 0.381057227 0.256362002 0.193141842 0.154928598 0.0778768752 
0.08262 0.741276492 0.381169566 0.256437813 0.19319912 0.15497306 0.0778995111 
0.0826225 0.741493859 0.381281917 0.256512975 0.193255239 0.155017237 0.0779220519 
0.082625 0.741709798 0.381394479 0.256588044 0.193310237 0.155061171 0.0779443022 
0.0826275 0.74192428 0.381506342 0.256662753 0.193364584 0.155104796 0.0779661014 
0.08263 0.742137285 0.381616502 0.256736551 0.19341845 0.155148279 0.0779873619 
0.0826325 0.742348757 0.381724755 0.256810171 0.193472006 0.155191437 0.0780084011 
0.082635 0.742558797 0.381831196 0.256882676 0.19352511 0.155234351 0.078029472 
0.0826375 0.742767715 0.381936962 0.25695368 0.193578048 0.155277134 0.0780505963 
0.08264 0.74297546 0.382043075 0.25702333 0.193630705 0.155319708 0.0780716899 
0.0826425 0.743182024 0.382149104 0.25709231 0.193682845 0.15536155 0.0780926588 
0.082645 0.743387372 0.382254337 0.257160697 0.193734879 0.155402424 0.0781133032 
0.0826475 0.743591624 0.382358796 0.257228588 0.193786769 0.155442351 0.0781337264 
0.08265 0.743794465 0.382462191 0.257295924 0.193837922 0.155481972 0.0781540609 
0.0826525 0.743994543 0.382564827 0.257363027 0.193887967 0.15552166 0.0781741448 
0.082655 0.744191696 0.382667186 0.257429669 0.193936816 0.155561373 0.0781938938 
0.0826575 0.744386655 0.382768394 0.257495688 0.193984885 0.155601012 0.0782133989 
0.08266 0.744579853 0.38286866 0.257561545 0.194032811 0.155640314 0.0782327468 
0.0826625 0.744771225 0.382967886 0.257627136 0.194080929 0.155678959 0.0782518577 
0.082665 0.744961153 0.383065542 0.257691525 0.194128873 0.155717225 0.0782707327 
0.0826675 0.745150643 0.383160965 0.257754349 0.194176749 0.155755277 0.0782893984 
0.08267 0.745339923 0.383254954 0.25781577 0.19422386 0.155792796 0.0783078679 
0.0826725 0.745527937 0.383348197 0.257876371 0.194270154 0.155829632 0.0783261201 
0.082675 0.745714431 0.383440383 0.25793682 0.194316269 0.155866017 0.0783441511 
0.0826775 0.745900278 0.383531555 0.257997389 0.194361917 0.155902058 0.0783619674 
0.08268 0.746085457 0.383622133 0.258057708 0.194406779 0.155937623 0.0783795675 
0.0826825 0.746269379 0.383712231 0.258117764 0.194450774 0.155972718 0.0783968759 
0.082685 0.746450953 0.383801516 0.258176784 0.194494451 0.156007397 0.0784140463 
0.0826875 0.746630226 0.38388991 0.258234851 0.194537558 0.156041671 0.07843108 
0.08269 0.746807412 0.383978168 0.258292621 0.194580059 0.156075502 0.0784479461 
0.0826925 0.746983093 0.384065457 0.258349688 0.194621995 0.156108888 0.0784646104 
0.082695 0.747157127 0.384150721 0.258405672 0.194663444 0.156141841 0.0784810633 
0.0826975 0.747328647 0.384233666 0.25846059 0.194704351 0.156174363 0.0784973368 
0.0827 0.747497833 0.384315254 0.258515041 0.194744689 0.156206286 0.0785134298 
0.0827025 0.747664918 0.384395554 0.258568724 0.194784478 0.156237929 0.0785293297 
0.082705 0.747829676 0.384475512 0.258621603 0.194823715 0.156269287 0.0785450594 
0.0827075 0.747993951 0.384555425 0.258673737 0.19486236 0.156300301 0.0785606025 
0.08271 0.748158277 0.384634882 0.258725198 0.194900378 0.156330897 0.0785759513 
0.0827125 0.748321457 0.384713758 0.258775921 0.194938056 0.156361072 0.0785911724 
0.082715 0.748484023 0.384791078 0.258825883 0.194975344 0.15639089 0.0786061457 
0.0827175 0.748646203 0.384867077 0.258875111 0.195012164 0.15642033 0.0786207309 
0.08272 0.748806356 0.384942529 0.258923601 0.195048419 0.156449387 0.078634998 
0.0827225 0.748963543 0.385016854 0.258971259 0.195084188 0.156478088 0.0786490217 
0.082725 0.749118046 0.385089544 0.259018118 0.195119538 0.156506397 0.0786628782 
0.0827275 0.749269566 0.385160686 0.259064505 0.195154356 0.156534281 0.0786765309 
0.08273 0.749419544 0.385231035 0.259110348 0.195188745 0.156561904 0.0786899925 
0.0827325 0.749568614 0.385300222 0.259155537 0.195222657 0.156589146 0.0787032496 
0.082735 0.749717124 0.385368209 0.259199981 0.195256049 0.156615622 0.0787162781 
0.0827375 0.749864046 0.385435071 0.259243782 0.195288875 0.156641343 0.0787290953 
0.08274 0.750009154 0.385500876 0.259286992 0.19532156 0.15666659 0.0787417076 
0.0827425 0.750152437 0.385565541 0.259329506 0.195353547 0.156691519 0.0787541127 
0.082745 0.75029401 0.385629049 0.259371425 0.195384411 0.15671602 0.0787663075 
0.0827475 0.750433939 0.385691438 0.259412685 0.195414416 0.156740102 0.0787782934 
0.08275 0.750571623 0.385752708 0.259453215 0.195444025 0.156763768 0.0787900888 
0.0827525 0.750706432 0.385812721 0.259493032 0.195473192 0.156786984 0.0788017473 
